date,district,precipitation_mm,temp_max_c,temp_min_c,wind_speed_kmh
2025-12-05,Solapur,0.54,28.73,15.94,2.0
2025-12-06,Solapur,0.0,27.38,17.52,6.41
2025-12-07,Solapur,0.0,27.3,15.0,11.38
2025-12-08,Solapur,1.37,28.39,20.15,11.99
2025-12-09,Solapur,0.0,25.52,16.23,11.07
2025-12-10,Solapur,0.0,23.66,15.0,9.75
2025-12-11,Solapur,0.0,24.74,15.0,5.68
2025-12-12,Solapur,0.0,23.5,15.0,8.08
2025-12-13,Solapur,0.0,24.23,15.0,9.37
2025-12-14,Solapur,1.93,24.44,16.45,12.11
2025-12-15,Solapur,0.0,23.77,15.0,12.55
2025-12-16,Solapur,0.0,28.14,19.0,8.28
2025-12-17,Solapur,0.74,25.99,15.0,6.22
2025-12-18,Solapur,1.75,29.24,16.39,8.92
2025-12-19,Solapur,0.0,27.55,18.59,10.61
2025-12-20,Solapur,0.0,27.01,15.1,12.15
2025-12-21,Solapur,0.0,28.49,17.78,7.61
2025-12-22,Solapur,1.64,27.11,15.0,11.15
2025-12-23,Solapur,1.28,26.7,17.59,8.29
2025-12-24,Solapur,0.43,25.69,17.58,8.02
2025-12-25,Solapur,0.0,26.62,15.0,7.6
2025-12-26,Solapur,0.0,26.36,15.0,10.23
2025-12-27,Solapur,0.0,30.24,17.96,8.46
2025-12-28,Solapur,0.51,27.27,15.0,11.74
2025-12-29,Solapur,0.0,28.53,20.14,13.75
2025-12-30,Solapur,0.0,24.42,16.07,8.99
2025-12-31,Solapur,0.0,25.38,17.32,6.9
2026-01-01,Solapur,0.43,25.05,16.13,2.15
2026-01-02,Solapur,0.0,27.99,18.88,6.42
2026-01-03,Solapur,0.0,26.53,16.52,9.37
2026-01-04,Solapur,0.0,28.21,21.14,7.19
2026-01-05,Solapur,0.0,28.79,17.38,6.28
2026-01-06,Solapur,0.0,28.55,16.78,4.45
2026-01-07,Solapur,0.0,26.61,15.31,9.55
2026-01-08,Solapur,0.09,26.49,16.31,4.91
2026-01-09,Solapur,0.0,30.29,20.59,7.6
2026-01-10,Solapur,0.0,25.91,16.67,13.02
2026-01-11,Solapur,0.0,26.77,15.0,11.63
2026-01-12,Solapur,0.0,25.43,18.03,9.01
2026-01-13,Solapur,0.0,28.58,15.2,12.8
2026-01-14,Solapur,0.0,29.73,16.26,8.56
2026-01-15,Solapur,0.0,31.26,21.69,12.98
2026-01-16,Solapur,0.0,29.01,17.2,13.84
2026-01-17,Solapur,0.99,33.15,25.8,7.71
2026-01-18,Solapur,0.0,28.65,20.92,8.58
2026-01-19,Solapur,0.0,30.81,23.53,9.15
2026-01-20,Solapur,0.0,34.07,26.04,10.24
2026-01-21,Solapur,0.0,26.39,15.71,12.22
2026-01-22,Solapur,0.5,30.11,19.6,10.08
2026-01-23,Solapur,0.0,27.7,15.0,5.79
2026-01-24,Solapur,0.0,28.9,15.46,12.92
2026-01-25,Solapur,0.0,29.87,21.64,10.02
2026-01-26,Solapur,1.29,28.96,15.71,3.94
2026-01-27,Solapur,0.0,31.3,17.6,15.06
2026-01-28,Solapur,0.0,30.42,23.21,11.88
2026-01-29,Solapur,0.0,32.04,18.15,5.19
2026-01-30,Solapur,1.23,30.6,20.93,6.06
2026-01-31,Solapur,0.0,33.19,20.12,11.82
2026-02-01,Solapur,0.66,30.96,17.37,8.55
2026-02-02,Solapur,0.0,32.17,20.69,5.25
2026-02-03,Solapur,0.0,32.18,20.08,10.82
2026-02-04,Solapur,0.0,29.24,20.71,7.44
2026-02-05,Solapur,1.63,29.37,21.21,5.93
2026-02-06,Solapur,0.0,33.06,21.29,13.27
2026-02-07,Solapur,0.0,31.34,23.02,11.07
2026-02-08,Solapur,1.59,30.32,22.41,9.12
2026-02-09,Solapur,0.0,30.17,16.79,7.18
2026-02-10,Solapur,0.0,31.75,21.76,3.93
2026-02-11,Solapur,0.0,31.8,22.34,11.3
2026-02-12,Solapur,0.0,32.07,21.76,3.27
2026-02-13,Solapur,0.0,31.73,22.8,6.08
2026-02-14,Solapur,0.0,31.2,21.2,11.94
2026-02-15,Solapur,0.0,31.93,21.89,10.64
2026-02-16,Solapur,0.0,33.02,22.81,7.51
2026-02-17,Solapur,0.0,30.95,21.5,8.74
2026-02-18,Solapur,1.97,32.44,19.57,14.94
2026-02-19,Solapur,0.0,35.04,21.76,2.0
2026-02-20,Solapur,0.0,34.64,27.13,8.84
2026-02-21,Solapur,0.0,31.67,19.06,6.43
2026-02-22,Solapur,1.91,30.95,23.63,10.73
2026-02-23,Solapur,1.83,38.78,26.24,9.96
2026-02-24,Solapur,0.0,34.18,23.79,7.3
2026-02-25,Solapur,0.0,34.48,23.21,14.66
2026-02-26,Solapur,0.0,33.83,21.84,6.06
2026-02-27,Solapur,1.43,36.96,29.34,6.89
2026-02-28,Solapur,0.0,30.88,22.29,12.52
2026-03-01,Solapur,0.0,33.93,22.45,17.2
2026-03-02,Solapur,0.0,32.41,24.77,10.62
2026-03-03,Solapur,0.0,32.17,24.44,9.03
2026-03-04,Solapur,0.0,36.48,26.86,6.47
2026-03-05,Solapur,1.62,32.77,23.71,8.72
2026-03-06,Solapur,0.11,35.6,23.75,7.69
2026-03-07,Solapur,0.0,35.52,25.67,2.92
2026-03-08,Solapur,0.0,32.57,24.59,10.71
2026-03-09,Solapur,0.0,34.93,25.17,7.45
2026-03-10,Solapur,0.59,32.69,22.69,8.92
2026-03-11,Solapur,0.0,36.75,28.58,10.29
2026-03-12,Solapur,0.0,37.21,29.38,14.05
2026-03-13,Solapur,1.5,37.7,30.0,11.47
2026-03-14,Solapur,0.0,35.29,26.18,10.63
2026-03-15,Solapur,0.0,34.7,20.87,10.41
2026-03-16,Solapur,0.0,37.78,27.4,8.34
2026-03-17,Solapur,0.0,34.39,21.17,7.65
2026-03-18,Solapur,0.56,36.85,29.41,5.52
2026-03-19,Solapur,0.0,36.31,28.29,9.99
2026-03-20,Solapur,0.0,33.31,24.28,12.37
2026-03-21,Solapur,0.0,37.23,28.48,8.43
2026-03-22,Solapur,0.0,36.37,23.24,14.06
2026-03-23,Solapur,0.0,36.26,27.64,4.56
2026-03-24,Solapur,0.0,36.3,29.18,6.64
2026-03-25,Solapur,0.0,40.32,30.0,14.24
2026-03-26,Solapur,0.0,34.33,26.65,9.15
2026-03-27,Solapur,0.25,37.45,26.61,10.73
2026-03-28,Solapur,0.0,36.17,26.8,8.23
2026-03-29,Solapur,0.0,36.9,23.73,9.46
2026-03-30,Solapur,0.0,38.12,26.88,12.24
2026-03-31,Solapur,0.0,40.16,29.78,2.41
2026-04-01,Solapur,0.0,37.63,24.45,9.41
2026-04-02,Solapur,0.0,40.52,30.0,9.36
2026-04-03,Solapur,0.44,38.62,29.58,10.4
2026-04-04,Solapur,1.72,38.64,25.31,10.43
2026-04-05,Solapur,0.0,35.77,22.34,17.05
2026-04-06,Solapur,0.0,41.02,30.0,16.12
2026-04-07,Solapur,0.0,37.82,24.2,5.88
2026-04-08,Solapur,0.72,40.47,30.0,12.59
2026-04-09,Solapur,1.55,41.23,28.52,13.44
2026-04-10,Solapur,0.0,35.28,27.98,10.91
2026-04-11,Solapur,0.0,37.77,27.7,6.75
2026-04-12,Solapur,0.0,39.85,30.0,7.21
2026-04-13,Solapur,0.21,38.04,25.16,5.25
2026-04-14,Solapur,1.06,39.63,30.0,10.59
2026-04-15,Solapur,1.66,42.0,29.27,12.39
2026-04-16,Solapur,0.3,40.14,30.0,5.48
2026-04-17,Solapur,0.0,37.77,28.99,9.58
2026-04-18,Solapur,0.0,42.0,30.0,9.69
2026-04-19,Solapur,0.0,40.72,30.0,12.77
2026-04-20,Solapur,1.4,40.53,26.87,11.8
2026-04-21,Solapur,0.66,42.0,28.31,9.63
2026-04-22,Solapur,1.46,38.53,27.24,6.16
2026-04-23,Solapur,0.0,37.08,25.95,9.22
2026-04-24,Solapur,0.0,42.0,30.0,14.9
2026-04-25,Solapur,1.1,38.3,25.56,9.2
2026-04-26,Solapur,0.0,42.0,29.37,12.8
2026-04-27,Solapur,0.0,41.27,30.0,10.1
2026-04-28,Solapur,0.0,37.88,28.17,10.55
2026-04-29,Solapur,0.69,38.58,28.08,2.22
2026-04-30,Solapur,0.38,38.99,29.13,5.68
2026-05-01,Solapur,0.0,39.75,27.33,8.32
2026-05-02,Solapur,0.08,42.0,30.0,12.96
2026-05-03,Solapur,0.02,41.91,30.0,9.16
2026-05-04,Solapur,0.0,41.06,27.66,12.29
2026-05-05,Solapur,0.0,42.0,30.0,6.26
2026-05-06,Solapur,0.0,40.26,29.77,11.84
2026-05-07,Solapur,0.0,38.23,26.28,9.85
2026-05-08,Solapur,1.02,38.14,25.63,12.53
2026-05-09,Solapur,0.43,39.15,28.34,12.46
2026-05-10,Solapur,0.0,41.5,29.6,8.28
2026-05-11,Solapur,0.0,41.67,30.0,14.29
2026-05-12,Solapur,0.0,40.66,30.0,8.87
2026-05-13,Solapur,0.0,37.67,27.53,6.22
2026-05-14,Solapur,0.0,40.8,30.0,11.25
2026-05-15,Solapur,0.55,42.0,28.15,7.13
2026-05-16,Solapur,0.0,40.42,29.15,11.09
2026-05-17,Solapur,0.0,40.34,27.68,8.16
2026-05-18,Solapur,0.0,41.06,28.42,6.92
2026-05-19,Solapur,0.0,40.79,30.0,4.52
2026-05-20,Solapur,0.0,39.74,29.84,11.2
2026-05-21,Solapur,0.0,40.15,30.0,4.43
2026-05-22,Solapur,0.0,40.07,30.0,11.79
2026-05-23,Solapur,1.02,41.84,30.0,6.78
2026-05-24,Solapur,0.0,39.91,27.12,7.75
2026-05-25,Solapur,0.4,42.0,29.29,3.65
2026-05-26,Solapur,0.0,39.96,30.0,6.39
2026-05-27,Solapur,0.0,41.1,30.0,11.4
2026-05-28,Solapur,0.0,39.69,30.0,10.39
2026-05-29,Solapur,0.0,38.82,24.96,9.55
2026-05-30,Solapur,0.0,39.92,26.31,7.66
2026-05-31,Solapur,1.02,41.15,30.0,10.08
2026-06-01,Solapur,8.18,39.88,26.89,10.89
2026-06-02,Solapur,12.72,39.47,26.72,10.54
2026-06-03,Solapur,8.42,39.98,30.0,13.25
2026-06-04,Solapur,13.85,36.87,26.19,15.22
2026-06-05,Solapur,8.47,39.04,29.75,12.68
2026-06-06,Solapur,11.98,39.21,28.98,15.69
2026-06-07,Solapur,10.21,35.79,23.38,12.56
2026-06-08,Solapur,14.41,39.08,29.12,12.5
2026-06-09,Solapur,12.7,41.68,30.0,10.1
2026-06-10,Solapur,8.75,40.57,27.59,15.44
2026-06-11,Solapur,11.1,42.0,30.0,10.64
2026-06-12,Solapur,12.26,39.16,26.74,8.18
2026-06-13,Solapur,13.54,41.04,30.0,8.12
2026-06-14,Solapur,10.95,40.18,30.0,12.21
2026-06-15,Solapur,5.53,37.43,29.09,18.72
2026-06-16,Solapur,7.88,39.44,26.12,14.27
2026-06-17,Solapur,6.29,41.27,27.99,12.87
2026-06-18,Solapur,5.3,40.98,30.0,14.9
2026-06-19,Solapur,9.76,40.24,28.28,12.34
2026-06-20,Solapur,13.48,38.06,29.47,9.71
2026-06-21,Solapur,15.83,38.36,28.21,10.97
2026-06-22,Solapur,5.24,40.08,29.75,15.11
2026-06-23,Solapur,13.34,41.06,28.68,7.98
2026-06-24,Solapur,15.89,37.55,24.17,11.61
2026-06-25,Solapur,6.49,37.87,25.12,12.68
2026-06-26,Solapur,0.01,36.24,22.36,14.01
2026-06-27,Solapur,14.23,38.3,26.37,11.78
2026-06-28,Solapur,4.97,37.78,27.76,11.21
2026-06-29,Solapur,0.07,37.94,29.1,5.81
2026-06-30,Solapur,6.93,38.94,28.36,16.56
2026-07-01,Solapur,9.98,40.6,30.0,15.44
2026-07-02,Solapur,1.03,41.8,30.0,15.96
2026-07-03,Solapur,6.62,37.96,30.0,9.05
2026-07-04,Solapur,15.44,38.97,27.11,11.63
2026-07-05,Solapur,12.81,38.3,25.63,9.83
2026-07-06,Solapur,7.14,37.5,29.36,12.7
2026-07-07,Solapur,1.99,37.09,27.5,11.7
2026-07-08,Solapur,1.51,39.63,30.0,15.62
2026-07-09,Solapur,14.32,38.09,29.41,11.35
2026-07-10,Solapur,1.81,37.03,25.67,13.72
2026-07-11,Solapur,6.37,31.91,20.73,15.89
2026-07-12,Solapur,14.02,38.26,29.51,13.48
2026-07-13,Solapur,1.01,36.74,24.55,10.53
2026-07-14,Solapur,6.91,38.49,25.02,17.2
2026-07-15,Solapur,1.69,36.83,25.99,8.68
2026-07-16,Solapur,8.04,36.04,29.03,14.18
2026-07-17,Solapur,1.89,34.27,22.75,12.7
2026-07-18,Solapur,13.63,38.18,28.11,11.84
2026-07-19,Solapur,11.58,35.74,24.96,11.88
2026-07-20,Solapur,9.47,35.55,23.36,15.38
2026-07-21,Solapur,0.94,37.63,24.77,9.35
2026-07-22,Solapur,16.94,36.99,24.15,12.48
2026-07-23,Solapur,5.55,37.16,28.32,15.9
2026-07-24,Solapur,6.07,33.15,20.55,14.61
2026-07-25,Solapur,14.36,34.03,26.79,12.08
2026-07-26,Solapur,0.66,37.85,27.01,12.26
2026-07-27,Solapur,1.72,34.98,26.16,13.02
2026-07-28,Solapur,1.17,33.7,21.21,12.18
2026-07-29,Solapur,9.59,34.51,22.49,15.68
2026-07-30,Solapur,1.44,34.31,26.67,13.18
2026-07-31,Solapur,0.9,31.17,23.2,16.98
2026-08-01,Solapur,9.27,34.6,27.28,16.2
2026-08-02,Solapur,0.9,32.98,25.5,15.83
2026-08-03,Solapur,0.36,37.56,30.0,11.68
2026-08-04,Solapur,8.07,35.46,21.9,11.28
2026-08-05,Solapur,1.75,34.58,21.26,11.3
2026-08-06,Solapur,1.91,33.4,24.1,12.44
2026-08-07,Solapur,4.85,33.56,26.45,11.93
2026-08-08,Solapur,1.77,34.26,23.59,12.51
2026-08-09,Solapur,0.78,35.27,25.31,12.61
2026-08-10,Solapur,1.96,34.25,22.68,9.16
2026-08-11,Solapur,16.22,31.52,23.52,19.85
2026-08-12,Solapur,16.28,37.18,24.63,13.63
2026-08-13,Solapur,1.52,31.28,23.35,16.64
2026-08-14,Solapur,4.78,28.12,16.44,11.43
2026-08-15,Solapur,17.0,32.16,20.22,12.88
2026-08-16,Solapur,0.46,35.91,26.15,14.47
2026-08-17,Solapur,0.84,36.0,28.72,11.38
2026-08-18,Solapur,7.68,32.48,21.8,12.35
2026-08-19,Solapur,1.35,34.78,24.77,8.69
2026-08-20,Solapur,5.74,33.71,23.01,13.01
2026-08-21,Solapur,0.01,30.51,21.62,9.79
2026-08-22,Solapur,7.25,34.76,24.18,18.08
2026-08-23,Solapur,9.8,31.44,21.83,9.46
2026-08-24,Solapur,0.61,32.42,20.28,8.7
2026-08-25,Solapur,0.98,36.05,24.62,17.0
2026-08-26,Solapur,1.92,31.74,23.28,17.69
2026-08-27,Solapur,1.38,35.51,23.6,15.31
2026-08-28,Solapur,9.36,30.47,18.63,15.71
2026-08-29,Solapur,9.02,33.67,20.4,11.84
2026-08-30,Solapur,9.22,30.56,20.58,16.1
2026-08-31,Solapur,10.24,37.47,28.69,11.72
2026-09-01,Solapur,15.31,31.27,22.82,11.18
2026-09-02,Solapur,12.4,33.4,24.72,8.63
2026-09-03,Solapur,0.46,27.03,15.0,11.14
2024-08-01,Aurangabad,14.22,33.16,24.49,11.29
2024-08-02,Aurangabad,18.66,30.6,19.72,9.77
2024-08-03,Aurangabad,8.3,34.99,22.22,11.26
2024-08-04,Aurangabad,0.95,33.53,25.52,13.76
2024-08-05,Aurangabad,10.48,34.24,20.37,13.31
2024-08-06,Aurangabad,17.87,33.33,25.51,13.79
2024-08-07,Aurangabad,13.62,33.57,25.56,9.13
2024-08-08,Aurangabad,7.9,34.0,20.63,11.71
2024-08-09,Aurangabad,0.15,32.07,21.98,18.2
2024-08-10,Aurangabad,17.56,31.2,24.15,14.28
2024-08-11,Aurangabad,9.93,29.52,16.13,17.3
2024-08-12,Aurangabad,0.8,33.37,25.79,12.9
2024-08-13,Aurangabad,9.18,30.85,17.75,14.46
2024-08-14,Aurangabad,19.47,32.04,18.53,15.82
2024-08-15,Aurangabad,0.86,31.39,24.31,12.83
2024-08-16,Aurangabad,7.0,31.07,22.01,11.13
2024-08-17,Aurangabad,1.44,32.36,20.34,8.96
2024-08-18,Aurangabad,1.95,33.03,20.75,9.21
2024-08-19,Aurangabad,6.94,32.81,22.46,9.63
2024-08-20,Aurangabad,11.94,30.83,23.69,14.59
2024-08-21,Aurangabad,17.32,29.98,18.86,11.06
2024-08-22,Aurangabad,15.48,30.93,21.21,18.57
2024-08-23,Aurangabad,1.71,32.45,18.91,18.99
2024-08-24,Aurangabad,20.42,30.42,16.61,13.61
2024-08-25,Aurangabad,17.63,32.25,20.65,12.29
2024-08-26,Aurangabad,6.75,31.1,23.47,15.91
2024-08-27,Aurangabad,16.31,31.2,21.38,18.18
2024-08-28,Aurangabad,17.3,32.12,18.68,14.75
2024-08-29,Aurangabad,1.09,29.22,18.64,15.36
2024-08-30,Aurangabad,0.44,27.42,18.41,10.18
2024-08-31,Aurangabad,0.99,31.24,17.34,14.08
2024-09-01,Aurangabad,15.04,30.06,21.53,21.71
2024-09-02,Aurangabad,1.96,30.81,23.79,14.7
2024-09-03,Aurangabad,20.36,28.75,15.81,14.05
2024-09-04,Aurangabad,19.6,27.59,19.09,20.21
2024-09-05,Aurangabad,16.13,30.62,16.72,10.23
2024-09-06,Aurangabad,6.27,28.82,16.65,7.54
2024-09-07,Aurangabad,11.12,28.59,18.77,19.16
2024-09-08,Aurangabad,10.4,27.44,19.21,17.97
2024-09-09,Aurangabad,16.9,25.23,15.0,11.75
2024-09-10,Aurangabad,0.69,30.19,22.91,16.84
2024-09-11,Aurangabad,8.4,28.21,19.93,19.45
2024-09-12,Aurangabad,17.49,29.2,21.32,9.64
2024-09-13,Aurangabad,6.87,28.87,15.07,12.04
2024-09-14,Aurangabad,9.36,27.81,18.1,4.46
2024-09-15,Aurangabad,13.62,29.88,21.71,8.17
2024-09-16,Aurangabad,0.89,29.29,18.67,13.5
2024-09-17,Aurangabad,1.39,28.33,19.91,10.85
2024-09-18,Aurangabad,7.64,28.99,15.55,13.99
2024-09-19,Aurangabad,7.32,30.9,18.57,10.63
2024-09-20,Aurangabad,0.37,27.65,15.0,19.88
2024-09-21,Aurangabad,12.19,30.51,22.64,7.04
2024-09-22,Aurangabad,1.73,28.42,15.14,8.91
2024-09-23,Aurangabad,0.56,25.01,16.46,12.89
2024-09-24,Aurangabad,6.06,26.01,17.4,12.77
2024-09-25,Aurangabad,1.44,27.31,15.0,14.04
2024-09-26,Aurangabad,1.09,25.91,15.0,9.49
2024-09-27,Aurangabad,13.09,28.33,16.69,15.93
2024-09-28,Aurangabad,1.32,25.1,15.0,13.75
2024-09-29,Aurangabad,1.19,28.99,20.19,9.68
2024-09-30,Aurangabad,7.99,28.56,18.94,14.69
2024-10-01,Aurangabad,0.0,29.4,17.9,7.01
2024-10-02,Aurangabad,0.0,24.64,16.22,9.02
2024-10-03,Aurangabad,0.0,23.09,15.0,7.86
2024-10-04,Aurangabad,0.0,26.71,16.44,12.82
2024-10-05,Aurangabad,0.0,29.63,17.91,7.73
2024-10-06,Aurangabad,0.0,25.8,15.62,12.04
2024-10-07,Aurangabad,0.0,25.22,15.94,12.12
2024-10-08,Aurangabad,1.49,26.36,18.94,10.76
2024-10-09,Aurangabad,0.0,27.21,15.0,8.94
2024-10-10,Aurangabad,0.0,26.97,15.97,8.75
2024-10-11,Aurangabad,0.0,22.6,15.0,6.87
2024-10-12,Aurangabad,0.0,23.11,15.0,9.37
2024-10-13,Aurangabad,0.0,23.52,15.0,4.84
2024-10-14,Aurangabad,0.0,25.44,15.0,11.22
2024-10-15,Aurangabad,0.0,21.68,15.0,10.52
2024-10-16,Aurangabad,0.0,27.5,19.33,10.76
2024-10-17,Aurangabad,0.0,23.83,15.0,2.94
2024-10-18,Aurangabad,0.0,24.93,15.0,7.66
2024-10-19,Aurangabad,0.0,26.07,17.06,3.82
2024-10-20,Aurangabad,0.0,27.21,18.64,6.74
2024-10-21,Aurangabad,0.0,22.48,15.0,7.93
2024-10-22,Aurangabad,0.0,24.87,15.0,8.34
2024-10-23,Aurangabad,0.4,26.14,15.0,6.19
2024-10-24,Aurangabad,0.0,29.58,16.06,8.9
2024-10-25,Aurangabad,0.0,25.61,15.0,9.29
2024-10-26,Aurangabad,0.0,27.9,19.57,9.92
2024-10-27,Aurangabad,0.02,26.32,19.14,6.45
2024-10-28,Aurangabad,0.0,23.8,15.0,9.36
2024-10-29,Aurangabad,1.54,25.36,15.0,14.37
2024-10-30,Aurangabad,0.0,25.49,15.0,8.05
2024-10-31,Aurangabad,0.0,25.82,15.53,8.74
2024-11-01,Aurangabad,1.89,21.0,15.0,3.84
2024-11-02,Aurangabad,1.59,24.04,15.0,14.27
2024-11-03,Aurangabad,0.0,23.27,15.0,12.15
2024-11-04,Aurangabad,0.0,22.88,15.0,12.62
2024-11-05,Aurangabad,0.0,22.46,15.0,11.83
2024-11-06,Aurangabad,0.0,26.94,17.78,9.98
2024-11-07,Aurangabad,0.0,23.29,15.0,8.93
2024-11-08,Aurangabad,1.66,23.77,15.0,7.68
2024-11-09,Aurangabad,1.76,25.5,15.0,7.97
2024-11-10,Aurangabad,0.05,23.95,15.0,10.04
2024-11-11,Aurangabad,0.0,21.02,15.0,14.64
2024-11-12,Aurangabad,0.28,25.48,17.66,10.39
2024-11-13,Aurangabad,0.0,23.58,15.0,4.81
2024-11-14,Aurangabad,0.0,22.18,15.0,6.91
2024-11-15,Aurangabad,0.88,23.68,15.0,9.81
2024-11-16,Aurangabad,0.15,24.89,15.0,5.59
2024-11-17,Aurangabad,0.0,24.04,15.99,7.69
2024-11-18,Aurangabad,0.0,25.47,15.0,10.35
2024-11-19,Aurangabad,0.0,26.31,15.0,14.88
2024-11-20,Aurangabad,0.0,26.45,16.95,12.76
2024-11-21,Aurangabad,0.87,21.0,15.0,13.62
2024-11-22,Aurangabad,0.0,25.06,15.52,10.21
2024-11-23,Aurangabad,0.0,25.74,15.0,8.65
2024-11-24,Aurangabad,0.0,25.93,15.0,5.17
2024-11-25,Aurangabad,1.24,25.87,15.0,6.2
2024-11-26,Aurangabad,0.0,22.51,15.0,15.82
2024-11-27,Aurangabad,0.0,22.76,15.53,13.23
2024-11-28,Aurangabad,0.21,22.31,15.0,5.19
2024-11-29,Aurangabad,0.0,23.31,15.0,8.47
2024-11-30,Aurangabad,0.0,23.69,15.0,8.65
2024-12-01,Aurangabad,1.65,24.59,16.56,8.54
2024-12-02,Aurangabad,0.0,25.75,15.0,5.87
2024-12-03,Aurangabad,0.0,24.33,15.32,6.46
2024-12-04,Aurangabad,0.0,27.26,17.3,10.39
2024-12-05,Aurangabad,0.0,22.28,15.0,14.01
2024-12-06,Aurangabad,0.96,24.8,16.77,11.79
2024-12-07,Aurangabad,0.0,25.77,15.0,7.94
2024-12-08,Aurangabad,0.0,25.24,15.0,7.1
2024-12-09,Aurangabad,0.0,26.22,15.0,2.92
2024-12-10,Aurangabad,0.0,23.57,15.0,6.83
2024-12-11,Aurangabad,0.0,21.46,15.0,9.04
2024-12-12,Aurangabad,0.0,25.61,15.0,11.09
2024-12-13,Aurangabad,0.0,25.04,15.0,11.31
2024-12-14,Aurangabad,0.0,25.21,16.39,10.67
2024-12-15,Aurangabad,0.0,23.93,15.0,11.57
2024-12-16,Aurangabad,0.0,22.88,15.0,6.07
2024-12-17,Aurangabad,0.82,24.81,15.0,8.29
2024-12-18,Aurangabad,0.0,27.37,15.41,5.43
2024-12-19,Aurangabad,0.0,22.18,15.0,12.5
2024-12-20,Aurangabad,0.0,21.57,15.0,9.31
2024-12-21,Aurangabad,1.21,24.72,15.0,12.72
2024-12-22,Aurangabad,0.0,28.03,18.18,4.87
2024-12-23,Aurangabad,0.0,23.64,15.84,9.63
2024-12-24,Aurangabad,0.05,26.44,15.48,10.45
2024-12-25,Aurangabad,0.0,25.63,15.0,7.67
2024-12-26,Aurangabad,0.0,23.51,15.0,7.98
2024-12-27,Aurangabad,1.79,23.86,15.0,10.28
2024-12-28,Aurangabad,0.0,28.88,17.59,8.47
2024-12-29,Aurangabad,1.67,30.03,20.06,5.97
2024-12-30,Aurangabad,0.0,28.85,21.25,12.61
2024-12-31,Aurangabad,0.0,24.89,15.0,7.4
2025-01-01,Aurangabad,1.72,25.4,17.72,10.89
2025-01-02,Aurangabad,1.48,27.4,15.0,9.48
2025-01-03,Aurangabad,0.0,25.68,15.0,8.92
2025-01-04,Aurangabad,0.8,26.8,17.97,6.9
2025-01-05,Aurangabad,0.0,26.93,16.42,8.43
2025-01-06,Aurangabad,0.0,25.8,15.0,2.22
2025-01-07,Aurangabad,0.0,27.16,17.68,7.78
2025-01-08,Aurangabad,0.0,28.33,15.0,7.46
2025-01-09,Aurangabad,0.0,24.76,15.0,12.4
2025-01-10,Aurangabad,0.29,26.07,17.74,9.62
2025-01-11,Aurangabad,0.0,25.09,15.0,4.54
2025-01-12,Aurangabad,0.0,29.9,20.88,7.75
2025-01-13,Aurangabad,0.0,28.27,15.57,5.27
2025-01-14,Aurangabad,0.0,26.06,15.99,9.45
2025-01-15,Aurangabad,0.0,29.18,16.53,8.12
2025-01-16,Aurangabad,1.92,30.05,22.3,9.08
2025-01-17,Aurangabad,0.0,27.45,15.0,14.77
2025-01-18,Aurangabad,1.46,26.3,15.0,13.91
2025-01-19,Aurangabad,0.0,28.9,19.13,11.75
2025-01-20,Aurangabad,0.0,29.55,18.24,13.91
2025-01-21,Aurangabad,0.0,30.88,23.7,4.98
2025-01-22,Aurangabad,0.0,30.9,19.77,6.36
2025-01-23,Aurangabad,0.0,28.49,18.02,6.33
2025-01-24,Aurangabad,0.99,28.7,17.16,8.27
2025-01-25,Aurangabad,0.0,33.7,22.56,5.81
2025-01-26,Aurangabad,1.87,29.04,15.98,5.73
2025-01-27,Aurangabad,0.0,30.14,17.39,7.91
2025-01-28,Aurangabad,0.34,27.22,18.92,7.09
2025-01-29,Aurangabad,1.81,28.09,16.78,4.86
2025-01-30,Aurangabad,0.0,26.12,18.03,9.79
2025-01-31,Aurangabad,0.0,30.47,17.18,12.47
2025-02-01,Aurangabad,1.04,29.77,22.03,7.91
2025-02-02,Aurangabad,0.31,34.73,22.05,7.26
2025-02-03,Aurangabad,0.0,29.54,16.4,6.23
2025-02-04,Aurangabad,0.0,28.64,15.85,6.04
2025-02-05,Aurangabad,0.0,29.21,16.93,12.01
2025-02-06,Aurangabad,0.0,31.52,18.8,12.49
2025-02-07,Aurangabad,0.0,30.11,18.08,11.23
2025-02-08,Aurangabad,0.0,29.83,17.97,9.89
2025-02-09,Aurangabad,0.0,33.17,23.95,9.61
2025-02-10,Aurangabad,0.0,27.12,15.0,11.45
2025-02-11,Aurangabad,0.0,32.91,20.22,2.45
2025-02-12,Aurangabad,0.0,29.49,16.34,12.3
2025-02-13,Aurangabad,0.0,31.1,21.52,6.75
2025-02-14,Aurangabad,0.79,32.64,20.97,8.73
2025-02-15,Aurangabad,0.0,32.65,21.58,13.05
2025-02-16,Aurangabad,0.0,31.58,24.1,7.91
2025-02-17,Aurangabad,0.0,32.01,20.97,8.91
2025-02-18,Aurangabad,0.0,32.83,19.08,11.71
2025-02-19,Aurangabad,1.87,35.66,23.81,8.53
2025-02-20,Aurangabad,0.0,33.2,23.15,8.84
2025-02-21,Aurangabad,0.0,30.15,22.74,10.75
2025-02-22,Aurangabad,0.0,31.71,21.74,16.1
2025-02-23,Aurangabad,0.0,31.03,18.9,9.57
2025-02-24,Aurangabad,0.0,35.81,25.21,9.67
2025-02-25,Aurangabad,0.0,32.31,21.1,7.78
2025-02-26,Aurangabad,0.0,32.82,20.62,10.46
