date,commodity,mandi,district,min_price,max_price,modal_price,arrivals_tonnes,variety,grade,source,fetched_at
2025-04-26,Tomato,Niphad,Nashik,1642,2127,1885,72.48,Demo composite,Demo,demo_generated,
2025-04-27,Tomato,Niphad,Nashik,1615,2182,1899,78.16,Demo composite,Demo,demo_generated,
2025-04-28,Tomato,Niphad,Nashik,1488,2011,1749,88.12,Demo composite,Demo,demo_generated,
2025-04-29,Tomato,Niphad,Nashik,1707,2275,1991,72.22,Demo composite,Demo,demo_generated,
2025-04-30,Tomato,Niphad,Nashik,1802,2310,2056,78.61,Demo composite,Demo,demo_generated,
2025-05-01,Tomato,Niphad,Nashik,2061,2632,2347,47.7,Demo composite,Demo,demo_generated,
2025-05-02,Tomato,Niphad,Nashik,2033,2686,2360,54.13,Demo composite,Demo,demo_generated,
2025-05-03,Tomato,Niphad,Nashik,2079,2522,2301,53.42,Demo composite,Demo,demo_generated,
2025-05-04,Tomato,Niphad,Nashik,2207,2825,2516,49.83,Demo composite,Demo,demo_generated,
2025-05-05,Tomato,Niphad,Nashik,1996,2579,2287,64.16,Demo composite,Demo,demo_generated,
2025-05-06,Tomato,Niphad,Nashik,2164,2829,2497,53.12,Demo composite,Demo,demo_generated,
2025-05-07,Tomato,Niphad,Nashik,2270,2866,2568,51.57,Demo composite,Demo,demo_generated,
2025-05-08,Tomato,Niphad,Nashik,2065,2610,2338,55.52,Demo composite,Demo,demo_generated,
2025-05-09,Tomato,Niphad,Nashik,2095,2790,2442,48.16,Demo composite,Demo,demo_generated,
2025-05-10,Tomato,Niphad,Nashik,2225,2668,2447,54.33,Demo composite,Demo,demo_generated,
2025-05-11,Tomato,Niphad,Nashik,2350,2838,2594,49.05,Demo composite,Demo,demo_generated,
2025-05-12,Tomato,Niphad,Nashik,2180,2636,2408,70.93,Demo composite,Demo,demo_generated,
2025-05-13,Tomato,Niphad,Nashik,2133,2836,2485,54.86,Demo composite,Demo,demo_generated,
2025-05-14,Tomato,Niphad,Nashik,2142,2793,2468,52.59,Demo composite,Demo,demo_generated,
2025-05-15,Tomato,Niphad,Nashik,2254,2868,2561,55.38,Demo composite,Demo,demo_generated,
2025-05-16,Tomato,Niphad,Nashik,2070,2747,2409,56.65,Demo composite,Demo,demo_generated,
2025-05-17,Tomato,Niphad,Nashik,2343,2831,2587,48.22,Demo composite,Demo,demo_generated,
2025-05-18,Tomato,Niphad,Nashik,2194,2959,2577,47.42,Demo composite,Demo,demo_generated,
2025-05-19,Tomato,Niphad,Nashik,1995,2656,2325,68.39,Demo composite,Demo,demo_generated,
2025-05-20,Tomato,Niphad,Nashik,2188,2799,2493,50.52,Demo composite,Demo,demo_generated,
2025-05-21,Tomato,Niphad,Nashik,2231,2852,2542,51.46,Demo composite,Demo,demo_generated,
2025-05-22,Tomato,Niphad,Nashik,2385,2879,2632,52.08,Demo composite,Demo,demo_generated,
2025-05-23,Tomato,Niphad,Nashik,2269,2713,2491,51.31,Demo composite,Demo,demo_generated,
2025-05-24,Tomato,Niphad,Nashik,2183,2689,2436,54.35,Demo composite,Demo,demo_generated,
2025-05-25,Tomato,Niphad,Nashik,2405,2863,2634,49.73,Demo composite,Demo,demo_generated,
2025-05-26,Tomato,Niphad,Nashik,2173,2654,2414,70.51,Demo composite,Demo,demo_generated,
2025-05-27,Tomato,Niphad,Nashik,2155,2724,2440,49.12,Demo composite,Demo,demo_generated,
2025-05-28,Tomato,Niphad,Nashik,2295,2712,2503,49.89,Demo composite,Demo,demo_generated,
2025-05-29,Tomato,Niphad,Nashik,2188,2817,2503,57.23,Demo composite,Demo,demo_generated,
2025-05-30,Tomato,Niphad,Nashik,2257,2746,2502,48.33,Demo composite,Demo,demo_generated,
2025-05-31,Tomato,Niphad,Nashik,2100,2792,2446,55.19,Demo composite,Demo,demo_generated,
2025-06-01,Tomato,Niphad,Nashik,1890,2550,2220,57.5,Demo composite,Demo,demo_generated,
2025-06-02,Tomato,Niphad,Nashik,1895,2268,2081,59.91,Demo composite,Demo,demo_generated,
2025-06-03,Tomato,Niphad,Nashik,1902,2263,2082,52.97,Demo composite,Demo,demo_generated,
2025-06-04,Tomato,Niphad,Nashik,1933,2450,2191,53.64,Demo composite,Demo,demo_generated,
2025-06-05,Tomato,Niphad,Nashik,1855,2228,2041,49.83,Demo composite,Demo,demo_generated,
2025-06-06,Tomato,Niphad,Nashik,1894,2467,2180,53.3,Demo composite,Demo,demo_generated,
2025-06-07,Tomato,Niphad,Nashik,1834,2280,2057,51.07,Demo composite,Demo,demo_generated,
2025-06-08,Tomato,Niphad,Nashik,1945,2351,2148,55.27,Demo composite,Demo,demo_generated,
2025-06-09,Tomato,Niphad,Nashik,1747,2329,2038,60.55,Demo composite,Demo,demo_generated,
2025-06-10,Tomato,Niphad,Nashik,1720,2276,1998,49.95,Demo composite,Demo,demo_generated,
2025-06-11,Tomato,Niphad,Nashik,1785,2232,2008,51.51,Demo composite,Demo,demo_generated,
2025-06-12,Tomato,Niphad,Nashik,1735,2298,2016,54.62,Demo composite,Demo,demo_generated,
2025-06-13,Tomato,Niphad,Nashik,1890,2391,2141,50.73,Demo composite,Demo,demo_generated,
2025-06-14,Tomato,Niphad,Nashik,1823,2189,2006,49.74,Demo composite,Demo,demo_generated,
2025-06-15,Tomato,Niphad,Nashik,1855,2431,2143,56.48,Demo composite,Demo,demo_generated,
2025-06-16,Tomato,Niphad,Nashik,1694,2143,1918,65.4,Demo composite,Demo,demo_generated,
2025-06-17,Tomato,Niphad,Nashik,1868,2234,2051,51.73,Demo composite,Demo,demo_generated,
2025-06-18,Tomato,Niphad,Nashik,1740,2186,1963,57.16,Demo composite,Demo,demo_generated,
2025-06-19,Tomato,Niphad,Nashik,1875,2381,2128,48.89,Demo composite,Demo,demo_generated,
2025-06-20,Tomato,Niphad,Nashik,1811,2136,1974,49.83,Demo composite,Demo,demo_generated,
2025-06-21,Tomato,Niphad,Nashik,1753,2153,1953,56.79,Demo composite,Demo,demo_generated,
2025-06-22,Tomato,Niphad,Nashik,1829,2272,2051,52.05,Demo composite,Demo,demo_generated,
2025-06-23,Tomato,Niphad,Nashik,1618,2185,1902,61.42,Demo composite,Demo,demo_generated,
2025-06-24,Tomato,Niphad,Nashik,1855,2327,2091,54.95,Demo composite,Demo,demo_generated,
2025-06-25,Tomato,Niphad,Nashik,1753,2159,1956,56.83,Demo composite,Demo,demo_generated,
2025-06-26,Tomato,Niphad,Nashik,1673,2198,1936,50.76,Demo composite,Demo,demo_generated,
2025-06-27,Tomato,Niphad,Nashik,1775,2331,2053,55.05,Demo composite,Demo,demo_generated,
2025-06-28,Tomato,Niphad,Nashik,1753,2189,1971,56.86,Demo composite,Demo,demo_generated,
2025-06-29,Tomato,Niphad,Nashik,1752,2368,2060,47.2,Demo composite,Demo,demo_generated,
2025-06-30,Tomato,Niphad,Nashik,1652,2069,1861,59.78,Demo composite,Demo,demo_generated,
2025-07-01,Tomato,Niphad,Nashik,1427,1832,1630,48.77,Demo composite,Demo,demo_generated,
2025-07-02,Tomato,Niphad,Nashik,1506,1849,1678,56.84,Demo composite,Demo,demo_generated,
2025-07-03,Tomato,Niphad,Nashik,1519,1957,1738,52.01,Demo composite,Demo,demo_generated,
2025-07-04,Tomato,Niphad,Nashik,1468,1973,1720,52.13,Demo composite,Demo,demo_generated,
2025-07-05,Tomato,Niphad,Nashik,1467,1895,1681,49.03,Demo composite,Demo,demo_generated,
2025-07-06,Tomato,Niphad,Nashik,1574,1969,1772,47.6,Demo composite,Demo,demo_generated,
2025-07-07,Tomato,Niphad,Nashik,1420,1919,1669,68.79,Demo composite,Demo,demo_generated,
2025-07-08,Tomato,Niphad,Nashik,1554,1903,1728,54.09,Demo composite,Demo,demo_generated,
2025-07-09,Tomato,Niphad,Nashik,1568,2044,1806,51.01,Demo composite,Demo,demo_generated,
2025-07-10,Tomato,Niphad,Nashik,1493,1941,1717,53.06,Demo composite,Demo,demo_generated,
2025-07-11,Tomato,Niphad,Nashik,1551,1932,1741,56.68,Demo composite,Demo,demo_generated,
2025-07-12,Tomato,Niphad,Nashik,1579,1964,1771,50.76,Demo composite,Demo,demo_generated,
2025-07-13,Tomato,Niphad,Nashik,1591,1892,1741,48.49,Demo composite,Demo,demo_generated,
2025-07-14,Tomato,Niphad,Nashik,1460,1882,1671,67.56,Demo composite,Demo,demo_generated,
2025-07-15,Tomato,Niphad,Nashik,1521,1836,1679,50.6,Demo composite,Demo,demo_generated,
2025-07-16,Tomato,Niphad,Nashik,1641,1995,1818,56.2,Demo composite,Demo,demo_generated,
2025-07-17,Tomato,Niphad,Nashik,1625,1983,1804,48.53,Demo composite,Demo,demo_generated,
2025-07-18,Tomato,Niphad,Nashik,1497,1934,1716,50.15,Demo composite,Demo,demo_generated,
2025-07-19,Tomato,Niphad,Nashik,1639,2077,1858,49.3,Demo composite,Demo,demo_generated,
2025-07-20,Tomato,Niphad,Nashik,1602,2050,1826,57.16,Demo composite,Demo,demo_generated,
2025-07-21,Tomato,Niphad,Nashik,1469,1804,1637,67.16,Demo composite,Demo,demo_generated,
2025-07-22,Tomato,Niphad,Nashik,1643,2125,1884,51.36,Demo composite,Demo,demo_generated,
2025-07-23,Tomato,Niphad,Nashik,1474,1959,1716,51.37,Demo composite,Demo,demo_generated,
2025-07-24,Tomato,Niphad,Nashik,1560,2091,1826,51.83,Demo composite,Demo,demo_generated,
2025-07-25,Tomato,Niphad,Nashik,1651,2094,1873,50.55,Demo composite,Demo,demo_generated,
2025-07-26,Tomato,Niphad,Nashik,1622,1996,1809,53.8,Demo composite,Demo,demo_generated,
2025-07-27,Tomato,Niphad,Nashik,1511,2022,1767,56.74,Demo composite,Demo,demo_generated,
2025-07-28,Tomato,Niphad,Nashik,1523,1987,1755,71.79,Demo composite,Demo,demo_generated,
2025-07-29,Tomato,Niphad,Nashik,1652,2075,1864,55.17,Demo composite,Demo,demo_generated,
2025-07-30,Tomato,Niphad,Nashik,1582,2034,1808,49.69,Demo composite,Demo,demo_generated,
2025-07-31,Tomato,Niphad,Nashik,1563,1993,1778,49.88,Demo composite,Demo,demo_generated,
2025-08-01,Tomato,Niphad,Nashik,1316,1735,1525,49.47,Demo composite,Demo,demo_generated,
2025-08-02,Tomato,Niphad,Nashik,1466,1722,1594,48.93,Demo composite,Demo,demo_generated,
2025-08-03,Tomato,Niphad,Nashik,1302,1722,1512,55.53,Demo composite,Demo,demo_generated,
2025-08-04,Tomato,Niphad,Nashik,1262,1506,1384,69.11,Demo composite,Demo,demo_generated,
2025-08-05,Tomato,Niphad,Nashik,1375,1658,1517,57.64,Demo composite,Demo,demo_generated,
2025-08-06,Tomato,Niphad,Nashik,1296,1660,1478,51.61,Demo composite,Demo,demo_generated,
2025-08-07,Tomato,Niphad,Nashik,1459,1730,1594,57.46,Demo composite,Demo,demo_generated,
2025-08-08,Tomato,Niphad,Nashik,1325,1615,1470,55.46,Demo composite,Demo,demo_generated,
2025-08-09,Tomato,Niphad,Nashik,1442,1719,1580,54.13,Demo composite,Demo,demo_generated,
2025-08-10,Tomato,Niphad,Nashik,1397,1741,1569,49.02,Demo composite,Demo,demo_generated,
2025-08-11,Tomato,Niphad,Nashik,1241,1606,1423,65.53,Demo composite,Demo,demo_generated,
2025-08-12,Tomato,Niphad,Nashik,1303,1763,1533,57.57,Demo composite,Demo,demo_generated,
2025-08-13,Tomato,Niphad,Nashik,1508,1962,1735,48.17,Demo composite,Demo,demo_generated,
2025-08-14,Tomato,Niphad,Nashik,1616,2025,1821,50.51,Demo composite,Demo,demo_generated,
2025-08-15,Tomato,Niphad,Nashik,1510,1950,1730,47.71,Demo composite,Demo,demo_generated,
2025-08-16,Tomato,Niphad,Nashik,1485,1961,1723,55.43,Demo composite,Demo,demo_generated,
2025-08-17,Tomato,Niphad,Nashik,1625,1996,1810,51.54,Demo composite,Demo,demo_generated,
2025-08-18,Tomato,Niphad,Nashik,1493,1879,1686,69.47,Demo composite,Demo,demo_generated,
2025-08-19,Tomato,Niphad,Nashik,1575,2094,1834,48.68,Demo composite,Demo,demo_generated,
2025-08-20,Tomato,Niphad,Nashik,1499,1898,1699,48.78,Demo composite,Demo,demo_generated,
2025-08-21,Tomato,Niphad,Nashik,1563,1835,1699,47.73,Demo composite,Demo,demo_generated,
2025-08-22,Tomato,Niphad,Nashik,1624,1916,1770,55.29,Demo composite,Demo,demo_generated,
2025-08-23,Tomato,Niphad,Nashik,1648,1981,1815,55.8,Demo composite,Demo,demo_generated,
2025-08-24,Tomato,Niphad,Nashik,1492,1969,1730,56.2,Demo composite,Demo,demo_generated,
2025-08-25,Tomato,Niphad,Nashik,1544,1836,1690,69.7,Demo composite,Demo,demo_generated,
2025-08-26,Tomato,Niphad,Nashik,1613,1963,1788,54.91,Demo composite,Demo,demo_generated,
2025-08-27,Tomato,Niphad,Nashik,1614,2107,1860,52.46,Demo composite,Demo,demo_generated,
2025-08-28,Tomato,Niphad,Nashik,1306,1582,1444,51.03,Demo composite,Demo,demo_generated,
2025-08-29,Tomato,Niphad,Nashik,1281,1529,1405,55.05,Demo composite,Demo,demo_generated,
2025-08-30,Tomato,Niphad,Nashik,1258,1514,1386,49.02,Demo composite,Demo,demo_generated,
2025-08-31,Tomato,Niphad,Nashik,1269,1715,1492,51.35,Demo composite,Demo,demo_generated,
2025-09-01,Tomato,Niphad,Nashik,807,1009,908,100.55,Demo composite,Demo,demo_generated,
2025-09-02,Tomato,Niphad,Nashik,849,1145,997,83.9,Demo composite,Demo,demo_generated,
2025-09-03,Tomato,Niphad,Nashik,946,1145,1045,73.24,Demo composite,Demo,demo_generated,
2025-09-04,Tomato,Niphad,Nashik,890,1159,1024,74.75,Demo composite,Demo,demo_generated,
2025-09-05,Tomato,Niphad,Nashik,876,1156,1016,78.84,Demo composite,Demo,demo_generated,
2025-09-06,Tomato,Niphad,Nashik,945,1118,1032,70.65,Demo composite,Demo,demo_generated,
2025-09-07,Tomato,Niphad,Nashik,922,1122,1022,77.83,Demo composite,Demo,demo_generated,
2025-09-08,Tomato,Niphad,Nashik,932,1230,1081,102.58,Demo composite,Demo,demo_generated,
2025-09-09,Tomato,Niphad,Nashik,1065,1299,1182,76.25,Demo composite,Demo,demo_generated,
2025-09-10,Tomato,Niphad,Nashik,1045,1329,1187,75.15,Demo composite,Demo,demo_generated,
2025-09-11,Tomato,Niphad,Nashik,1118,1313,1216,71.27,Demo composite,Demo,demo_generated,
2025-09-12,Tomato,Niphad,Nashik,1024,1317,1170,84.2,Demo composite,Demo,demo_generated,
2025-09-13,Tomato,Niphad,Nashik,1043,1309,1176,84.13,Demo composite,Demo,demo_generated,
2025-09-14,Tomato,Niphad,Nashik,1121,1327,1224,84.84,Demo composite,Demo,demo_generated,
2025-09-15,Tomato,Niphad,Nashik,1019,1230,1124,99.23,Demo composite,Demo,demo_generated,
2025-09-16,Tomato,Niphad,Nashik,1161,1382,1271,73.58,Demo composite,Demo,demo_generated,
2025-09-17,Tomato,Niphad,Nashik,1111,1337,1224,76.84,Demo composite,Demo,demo_generated,
2025-09-18,Tomato,Niphad,Nashik,1100,1351,1226,83.66,Demo composite,Demo,demo_generated,
2025-09-19,Tomato,Niphad,Nashik,1133,1399,1266,71.1,Demo composite,Demo,demo_generated,
2025-09-20,Tomato,Niphad,Nashik,1146,1385,1265,79.77,Demo composite,Demo,demo_generated,
2025-09-21,Tomato,Niphad,Nashik,1240,1476,1358,84.75,Demo composite,Demo,demo_generated,
2025-09-22,Tomato,Niphad,Nashik,1039,1331,1185,90.05,Demo composite,Demo,demo_generated,
2025-09-23,Tomato,Niphad,Nashik,884,1154,1019,83.54,Demo composite,Demo,demo_generated,
2025-09-24,Tomato,Niphad,Nashik,932,1260,1096,78.45,Demo composite,Demo,demo_generated,
2025-09-25,Tomato,Niphad,Nashik,912,1121,1017,76.5,Demo composite,Demo,demo_generated,
2025-09-26,Tomato,Niphad,Nashik,964,1269,1116,79.24,Demo composite,Demo,demo_generated,
2025-09-27,Tomato,Niphad,Nashik,917,1155,1036,85.51,Demo composite,Demo,demo_generated,
2025-09-28,Tomato,Niphad,Nashik,959,1188,1073,85.39,Demo composite,Demo,demo_generated,
2025-09-29,Tomato,Niphad,Nashik,908,1085,996,99.21,Demo composite,Demo,demo_generated,
2025-09-30,Tomato,Niphad,Nashik,967,1152,1060,73.25,Demo composite,Demo,demo_generated,
2025-10-01,Tomato,Niphad,Nashik,1066,1316,1191,79.44,Demo composite,Demo,demo_generated,
2025-10-02,Tomato,Niphad,Nashik,999,1282,1140,76.97,Demo composite,Demo,demo_generated,
2025-10-03,Tomato,Niphad,Nashik,1073,1331,1202,84.8,Demo composite,Demo,demo_generated,
2025-10-04,Tomato,Niphad,Nashik,998,1270,1134,77.28,Demo composite,Demo,demo_generated,
2025-10-05,Tomato,Niphad,Nashik,1014,1287,1150,80.52,Demo composite,Demo,demo_generated,
2025-10-06,Tomato,Niphad,Nashik,1090,1350,1220,94.54,Demo composite,Demo,demo_generated,
2025-10-07,Tomato,Niphad,Nashik,1116,1451,1283,72.83,Demo composite,Demo,demo_generated,
2025-10-08,Tomato,Niphad,Nashik,1172,1490,1331,73.59,Demo composite,Demo,demo_generated,
2025-10-09,Tomato,Niphad,Nashik,1197,1580,1388,74.26,Demo composite,Demo,demo_generated,
2025-10-10,Tomato,Niphad,Nashik,1239,1599,1419,79.56,Demo composite,Demo,demo_generated,
2025-10-11,Tomato,Niphad,Nashik,1167,1448,1307,85.0,Demo composite,Demo,demo_generated,
2025-10-12,Tomato,Niphad,Nashik,1318,1549,1433,79.27,Demo composite,Demo,demo_generated,
2025-10-13,Tomato,Niphad,Nashik,1085,1379,1232,101.07,Demo composite,Demo,demo_generated,
2025-10-14,Tomato,Niphad,Nashik,1137,1507,1322,81.84,Demo composite,Demo,demo_generated,
2025-10-15,Tomato,Niphad,Nashik,1281,1505,1393,77.51,Demo composite,Demo,demo_generated,
2025-10-16,Tomato,Niphad,Nashik,1235,1643,1439,75.4,Demo composite,Demo,demo_generated,
2025-10-17,Tomato,Niphad,Nashik,1249,1523,1386,79.06,Demo composite,Demo,demo_generated,
2025-10-18,Tomato,Niphad,Nashik,1205,1517,1361,82.33,Demo composite,Demo,demo_generated,
2025-10-19,Tomato,Niphad,Nashik,1209,1628,1418,85.31,Demo composite,Demo,demo_generated,
2025-10-20,Tomato,Niphad,Nashik,1206,1540,1373,91.46,Demo composite,Demo,demo_generated,
2025-10-21,Tomato,Niphad,Nashik,1072,1276,1174,76.08,Demo composite,Demo,demo_generated,
2025-10-22,Tomato,Niphad,Nashik,1024,1302,1163,77.76,Demo composite,Demo,demo_generated,
2025-10-23,Tomato,Niphad,Nashik,1049,1308,1179,79.71,Demo composite,Demo,demo_generated,
2025-10-24,Tomato,Niphad,Nashik,1009,1204,1106,76.76,Demo composite,Demo,demo_generated,
2025-10-25,Tomato,Niphad,Nashik,1036,1266,1151,83.31,Demo composite,Demo,demo_generated,
2025-10-26,Tomato,Niphad,Nashik,1003,1182,1092,83.88,Demo composite,Demo,demo_generated,
2025-10-27,Tomato,Niphad,Nashik,907,1174,1041,96.84,Demo composite,Demo,demo_generated,
2025-10-28,Tomato,Niphad,Nashik,957,1184,1071,80.67,Demo composite,Demo,demo_generated,
2025-10-29,Tomato,Niphad,Nashik,992,1243,1118,70.86,Demo composite,Demo,demo_generated,
2025-10-30,Tomato,Niphad,Nashik,1005,1203,1104,73.58,Demo composite,Demo,demo_generated,
2025-10-31,Tomato,Niphad,Nashik,972,1157,1065,75.61,Demo composite,Demo,demo_generated,
2025-11-01,Tomato,Niphad,Nashik,1547,2036,1791,51.42,Demo composite,Demo,demo_generated,
2025-11-02,Tomato,Niphad,Nashik,1567,2017,1792,48.02,Demo composite,Demo,demo_generated,
2025-11-03,Tomato,Niphad,Nashik,1474,1838,1656,67.28,Demo composite,Demo,demo_generated,
2025-11-04,Tomato,Niphad,Nashik,1494,1892,1693,47.55,Demo composite,Demo,demo_generated,
2025-11-05,Tomato,Niphad,Nashik,1638,1934,1786,57.22,Demo composite,Demo,demo_generated,
2025-11-06,Tomato,Niphad,Nashik,1486,1983,1735,50.34,Demo composite,Demo,demo_generated,
2025-11-07,Tomato,Niphad,Nashik,1396,1846,1621,56.99,Demo composite,Demo,demo_generated,
2025-11-08,Tomato,Niphad,Nashik,1406,1858,1632,47.8,Demo composite,Demo,demo_generated,
2025-11-09,Tomato,Niphad,Nashik,1402,1874,1638,52.78,Demo composite,Demo,demo_generated,
2025-11-10,Tomato,Niphad,Nashik,1419,1774,1596,64.17,Demo composite,Demo,demo_generated,
2025-11-11,Tomato,Niphad,Nashik,1457,1787,1622,57.33,Demo composite,Demo,demo_generated,
2025-11-12,Tomato,Niphad,Nashik,1402,1887,1644,50.17,Demo composite,Demo,demo_generated,
2025-11-13,Tomato,Niphad,Nashik,1418,1840,1629,56.27,Demo composite,Demo,demo_generated,
2025-11-14,Tomato,Niphad,Nashik,1512,2000,1756,57.4,Demo composite,Demo,demo_generated,
2025-11-15,Tomato,Niphad,Nashik,1537,2019,1778,48.51,Demo composite,Demo,demo_generated,
2025-11-16,Tomato,Niphad,Nashik,1468,1958,1713,52.87,Demo composite,Demo,demo_generated,
2025-11-17,Tomato,Niphad,Nashik,1482,1863,1673,68.2,Demo composite,Demo,demo_generated,
2025-11-18,Tomato,Niphad,Nashik,1525,1884,1704,51.22,Demo composite,Demo,demo_generated,
2025-11-19,Tomato,Niphad,Nashik,1552,1842,1697,48.12,Demo composite,Demo,demo_generated,
2025-11-20,Tomato,Niphad,Nashik,1512,2025,1768,51.85,Demo composite,Demo,demo_generated,
2025-11-21,Tomato,Niphad,Nashik,1586,1903,1744,47.54,Demo composite,Demo,demo_generated,
2025-11-22,Tomato,Niphad,Nashik,1519,1839,1679,57.4,Demo composite,Demo,demo_generated,
2025-11-23,Tomato,Niphad,Nashik,1480,1996,1738,56.99,Demo composite,Demo,demo_generated,
2025-11-24,Tomato,Niphad,Nashik,1441,1729,1585,59.61,Demo composite,Demo,demo_generated,
2025-11-25,Tomato,Niphad,Nashik,1470,1870,1670,49.22,Demo composite,Demo,demo_generated,
2025-11-26,Tomato,Niphad,Nashik,1599,2050,1824,52.81,Demo composite,Demo,demo_generated,
2025-11-27,Tomato,Niphad,Nashik,1495,1916,1706,55.57,Demo composite,Demo,demo_generated,
2025-11-28,Tomato,Niphad,Nashik,1637,2019,1828,57.12,Demo composite,Demo,demo_generated,
2025-11-29,Tomato,Niphad,Nashik,1510,1885,1697,49.54,Demo composite,Demo,demo_generated,
2025-11-30,Tomato,Niphad,Nashik,1606,2103,1855,51.14,Demo composite,Demo,demo_generated,
2025-12-01,Tomato,Niphad,Nashik,1809,2222,2016,61.36,Demo composite,Demo,demo_generated,
2025-12-02,Tomato,Niphad,Nashik,1945,2428,2187,54.23,Demo composite,Demo,demo_generated,
2025-12-03,Tomato,Niphad,Nashik,1909,2295,2102,54.74,Demo composite,Demo,demo_generated,
2025-12-04,Tomato,Niphad,Nashik,2063,2459,2261,49.14,Demo composite,Demo,demo_generated,
2025-12-05,Tomato,Niphad,Nashik,1921,2423,2172,52.62,Demo composite,Demo,demo_generated,
2025-12-06,Tomato,Niphad,Nashik,1917,2411,2164,57.6,Demo composite,Demo,demo_generated,
2025-12-07,Tomato,Niphad,Nashik,1994,2363,2178,51.6,Demo composite,Demo,demo_generated,
2025-12-08,Tomato,Niphad,Nashik,1807,2322,2065,61.96,Demo composite,Demo,demo_generated,
2025-12-09,Tomato,Niphad,Nashik,1857,2330,2094,57.46,Demo composite,Demo,demo_generated,
2025-12-10,Tomato,Niphad,Nashik,2091,2475,2283,52.16,Demo composite,Demo,demo_generated,
2025-12-11,Tomato,Niphad,Nashik,1964,2576,2270,53.97,Demo composite,Demo,demo_generated,
2025-12-12,Tomato,Niphad,Nashik,1880,2492,2186,53.86,Demo composite,Demo,demo_generated,
2025-12-13,Tomato,Niphad,Nashik,1950,2514,2232,50.82,Demo composite,Demo,demo_generated,
2025-12-14,Tomato,Niphad,Nashik,2005,2480,2243,57.24,Demo composite,Demo,demo_generated,
2025-12-15,Tomato,Niphad,Nashik,1811,2283,2047,69.61,Demo composite,Demo,demo_generated,
2025-12-16,Tomato,Niphad,Nashik,2043,2473,2258,51.99,Demo composite,Demo,demo_generated,
2025-12-17,Tomato,Niphad,Nashik,2047,2471,2259,48.55,Demo composite,Demo,demo_generated,
2025-12-18,Tomato,Niphad,Nashik,1914,2550,2232,55.01,Demo composite,Demo,demo_generated,
2025-12-19,Tomato,Niphad,Nashik,1836,2469,2152,48.34,Demo composite,Demo,demo_generated,
